50984;VAN KIFF CHOCOLATE;Fracc. x5u $4500c/u;22500;1;0;447;NULL;NULL;12/12/2025 04:31
50986;VAN KIFF AMERICAN BLEND;Fracc. x5u $4500c/u;22500;1;0;450;NULL;NULL;12/12/2025 04:31
50988;VAN KIFF MENTA;Fracc. x5u $4500c/u;22500;1;0;453;NULL;NULL;12/12/2025 04:31
50990;VAN KIFF CHERRY;Fracc. x5u $4500c/u;22500;1;0;456;NULL;NULL;12/12/2025 04:31
50992;VAN KIFF NATURAL;Fracc. x5u $4500c/u;22500;1;0;459;NULL;NULL;12/12/2025 04:31
50994;VAN KIFF UVA;Fracc. x5u $4500c/u;22500;1;0;462;NULL;NULL;12/12/2025 04:31
50996;VAN KIFF VAINILLA;Fracc. x5u $4500c/u;22500;1;0;465;NULL;NULL;12/12/2025 04:31
50998;RAW ORGANICO Green;Fracc. x5u $4800c/u;24000;1;0;468;NULL;NULL;12/12/2025 04:31
51000;RAW ORGANICO Brown;Fracc. x5u $4800c/u;24000;1;0;471;NULL;NULL;12/12/2025 04:31
51002;ROK Tabaco Organico 30grs;$4350c/u;21750;1;0;474;NULL;NULL;12/12/2025 04:31
51004;GOLDEN VIRGINIA Yellow;$6100c/u;30500;1;0;477;NULL;NULL;12/12/2025 04:31
51006;GOLDEN VIRGINIA Verde;$6100c/u;30500;1;0;480;NULL;NULL;12/12/2025 04:31
51008;PURO ARGENTINO X50grs;Fracc. x5u $6990c/u;34950;1;0;483;NULL;NULL;12/12/2025 04:31
51010;ARGENTO  PIPA Vainilla Mixture;Fracc. x5u $6100c/u;30500;1;0;486;NULL;NULL;12/12/2025 04:31
51012;ARGENTO  PIPA Natural;Fracc. x5u $6100c/u;30500;1;0;489;NULL;NULL;12/12/2025 04:31
51014;ARGENTO  PIPA Negro;Fracc. x5u $6100c/u;30500;1;0;492;NULL;NULL;12/12/2025 04:31
51016;ARGENTO  PIPA Duo;Fracc. x5u $6100c/u;30500;1;0;495;NULL;NULL;12/12/2025 04:31
51018;ARGENTO  PIPA Chocolate;Fracc. x5u $6100c/u;30500;1;0;498;NULL;NULL;12/12/2025 04:31
51020;ARGENTO  PIPA Nougat;Fracc. x5u $6100c/u;30500;1;0;501;NULL;NULL;12/12/2025 04:31
51022;ARGENTO  PIPA LATAKKIA;Fracc. x5u $8690c/u;43450;1;0;504;NULL;NULL;12/12/2025 04:31
51024;GUANTANAMERA DECIMOS;X10u $4400c/u;44000;1;0;507;NULL;NULL;12/12/2025 04:31
51026;GUANTANAMERA CRISTAL;Caja x5u $4600c/u;23000;1;0;510;NULL;NULL;12/12/2025 04:31
51028;PHILLIES BLUNT Original;Caja x5u $1800c/u;9000;1;0;513;NULL;NULL;12/12/2025 04:31
51030;PHILLIES BLUNT Chocolate;Caja x5u $1800c/u;9000;1;0;516;NULL;NULL;12/12/2025 04:31
51032;PHILLIES BLUNT Vainilla;Caja x5u $1800c/u;9000;1;0;519;NULL;NULL;12/12/2025 04:31
51034;PHILLIES BLUNT Miel;Caja x5u $1800c/u;9000;1;0;522;NULL;NULL;12/12/2025 04:31
51036;PHILLIES BLUNT Cognac;Caja x5u $1800c/u;9000;1;0;525;NULL;NULL;12/12/2025 04:31
51038;PHILLIES TITAN Original;Caja x5U $1900c/u;9500;1;0;528;NULL;NULL;12/12/2025 04:31
51040;PHILLIES TITAN Chocolate;Caja x5U $1900c/u;9500;1;0;531;NULL;NULL;12/12/2025 04:31
51042;PHILLIES TITAN Cognac;Caja x5U $1900c/u;9500;1;0;534;NULL;NULL;12/12/2025 04:31
51044;HANDELSGOLD Chocolate;Caja x60u $950c/u;57000;1;0;537;NULL;NULL;12/12/2025 04:31
51046;HANDELSGOLD Vainilla;Caja x60u $950c/u;57000;1;0;540;NULL;NULL;12/12/2025 04:31
51048;HANDELSGOLD Cherry;Caja x60u $950c/u;57000;1;0;543;NULL;NULL;12/12/2025 04:31
51050;AGGIO TIP Red;Caja x5U $8400c/u;42000;1;0;546;NULL;NULL;12/12/2025 04:31
51052;AGGIO TIP Filter;Caja x5U $8400c/u;42000;1;0;549;NULL;NULL;12/12/2025 04:31
51054;AGGIO TIP Junior;Caja x5U $8400c/u;42000;1;0;552;NULL;NULL;12/12/2025 04:31
51056;CANDELIGHT Sumatra;Caja x5U $2000c/u;10000;1;0;555;NULL;NULL;12/12/2025 04:31
51058;CANDELIGHT Havana;Caja x5U $2000c/u;10000;1;0;558;NULL;NULL;12/12/2025 04:31
51060;CAFE CREMME Brown;Fracc. x5 $8100c/u;40500;1;0;561;NULL;NULL;12/12/2025 04:31
51062;CAFE CREMME Blue;Fracc. x5 $8100c/u;40500;1;0;564;NULL;NULL;12/12/2025 04:31
51064;CAFE CREMME Arome;Fracc. x5 $8100c/u;40500;1;0;567;NULL;NULL;12/12/2025 04:31
51066;CAFE CREMME Vainilla;Fracc. x5 $8100c/u;40500;1;0;570;NULL;NULL;12/12/2025 04:31
51068;CAFE CREMME Original;Fracc. x5 $8100c/u;40500;1;0;573;NULL;NULL;12/12/2025 04:31
51070;CAFE CREMME Coffee;Fracc. x5 $8100c/u;40500;1;0;576;NULL;NULL;12/12/2025 04:31
51072;CAFE CREMME FINOS Original;Fracc. x5 $6900c/u;34500;1;0;579;NULL;NULL;12/12/2025 04:31
51074;CAFE CREMME FINOS Beige;Fracc. x5 $6900c/u;34500;1;0;582;NULL;NULL;12/12/2025 04:31
51076;NEOS Brown;Fracc. x5 $5800c/u;29000;1;0;585;NULL;NULL;5/11/2025 19:06
51078;NEOS Red;Fracc. x5 $5800c/u;29000;1;0;588;NULL;NULL;12/12/2025 04:31
51080;NEOS Capriccio;Fracc. x5 $5800c/u;29000;1;0;591;NULL;NULL;12/12/2025 04:31
51082;NEOS Reserv;Fracc. x5 $5800c/u;29000;1;0;594;NULL;NULL;12/12/2025 04:31
51084;GABRIELA Chocolate;Disp. x50u $578c/u;28900;1;0;597;NULL;NULL;12/12/2025 04:31
51086;GABRIELA Original;Disp. x50u $578c/u;28900;1;0;600;NULL;NULL;12/12/2025 04:31
51088;GABRIELA Vainilla;Disp. x50u $578c/u;28900;1;0;603;NULL;NULL;12/12/2025 04:31
51090;HARVEST Chocolate;Fracc. x3u $5700c/u;17100;1;0;606;NULL;NULL;12/12/2025 04:31
51092;HARVEST Original;Fracc. x3u $5700c/u;17100;1;0;609;NULL;NULL;12/12/2025 04:31
51094;HARVEST Vainilla;Fracc. x3u $5700c/u;17100;1;0;612;NULL;NULL;12/12/2025 04:31
51096;HARVEST Cherry;Fracc. x3u $5700c/u;17100;1;0;615;NULL;NULL;12/12/2025 04:31
51098;PANTER X14 Red;Fracc. x3u $6800c/u;20400;1;0;618;NULL;NULL;12/12/2025 04:31
51100;PANTER X14 Desert;Fracc. x3u $6800c/u;20400;1;0;621;NULL;NULL;12/12/2025 04:31
51102;PANTER X10 Small;Fracc. x3u $7100c/u;21300;1;0;624;NULL;NULL;12/12/2025 04:31
51104;PANTER X10 Blue;Fracc. x3u $7100c/u;21300;1;0;627;NULL;NULL;12/12/2025 04:31
51106;FILTROS GIZEH Slim 6mm;Display X20u $1325c/u;26500;1;0;630;NULL;NULL;12/12/2025 04:31
51108;FILTROS GIZEH Extra Slim 5mm;Display X20u $1325c/u;26500;1;0;633;NULL;NULL;12/12/2025 04:31
51110;FILTROS GIZEH Extra Large Slim;Display X20u $1325c/u;26500;1;0;636;NULL;NULL;12/12/2025 04:31
51112;FILTROS GIZEH Slim 7mm;Display X20u $1325c/u;26500;1;0;639;NULL;NULL;12/12/2025 04:31
51114;FILTROS GIZEH CARBONO;Disp. x20u $1950c/u;39000;1;0;642;NULL;NULL;12/12/2025 04:31
51116;FILTROS GIZEH MENTOLADO;Disp. x10u $1760c/u;17600;1;0;645;NULL;NULL;12/12/2025 04:31
51118;FILTROS GIZEH ORGANICO XL;DISP x 10 $1490c/u;14900;1;0;648;NULL;NULL;12/12/2025 04:31
51120;FILTROS LIBELLA SLIM LONG  VOLVIO estaba en falta;disp.X15u $1933c/u;29000;1;0;651;NULL;NULL;12/12/2025 04:31
51122;FILTROS LIBELLA SLIM LONG MENTA;disp.X15u $1933c/u;29000;1;0;654;NULL;NULL;12/12/2025 04:31
51124;FILTROS LIBELLA SLIM LONG HAVANAH;disp.X15u $1933c/u;29000;1;0;657;NULL;NULL;12/12/2025 04:31
51126;FILTROS LIBELLA SLIM;disp.X20u $1590c/u;31800;1;0;660;NULL;NULL;12/12/2025 04:31
51128;FILTROS LIBELLA EXTRA SLIM;disp x26u $1590c/u;41350;1;0;663;NULL;NULL;12/12/2025 04:31
51130;FILTROS LIBELLA HAVANNAH;displ. X20u $1590c/u;31800;1;0;666;NULL;NULL;12/12/2025 04:31
51132;FILTROS LIBELLA SLIM MENTOLADO;Disp. x 20u $1850c/u;37000;1;0;669;NULL;NULL;12/12/2025 04:31
51134;FILTROS LIBELLA REGULAR LONG;Disp. X10u $2300c/u;23000;1;0;672;NULL;NULL;12/12/2025 04:31
51136;FILTROS LIBELLA REGULAR;Disp. X15u $1950c/u;29200;1;0;675;NULL;NULL;12/12/2025 04:31
51138;FILTROS OCB Eco;x10 bols $1820c/u;18200;1;0;678;NULL;NULL;12/12/2025 04:31
51140;FILTROS OCB Long;Display x10 bols $1200c/u;12000;1;0;681;NULL;NULL;12/12/2025 04:31
51142;FILTROS OCB SLIM GUMMED CLASSIC;Display  x10u $1350c/u;13500;1;0;684;NULL;NULL;12/12/2025 04:31
51144;FILTROS OCB MENTHOL;x10 bols $1815c/u;18150;1;0;687;NULL;NULL;12/12/2025 04:31
51146;FILTROS OCB Extra Slim;x10 bols $1350c/u;13500;1;0;690;NULL;NULL;12/12/2025 04:31
51148;FILTROS SMOKING SLIM LONG;Disp x30U $1790 c/u;53700;1;0;693;NULL;NULL;12/12/2025 04:31
51150;FILTROS SMOKING SLIM BROWN;Disp x10U $1630 c/u;16300;1;0;696;NULL;NULL;12/12/2025 04:31
51152;FILTRO OCB CARTON TIPS NEGRO;Disp. x25u $640c/u;16000;1;0;699;NULL;NULL;12/12/2025 04:31
51154;TIPS SEUZ Black;DISPLAY X 25u $308c/u;7700;1;0;702;NULL;NULL;12/12/2025 04:31
51156;TIPS SEUZ White;DISPLAY X 25u $308c/u;7700;1;0;705;NULL;NULL;12/12/2025 04:31
51158;TIPS SEUZ Organic;DISPLAY X 25u $308c/u;7700;1;0;708;NULL;NULL;12/12/2025 04:31
51160;TIPS SEUZ Colors;DISPLAY X 25u $308c/u;7700;1;0;711;NULL;NULL;12/12/2025 04:31
51162;TIPS SEUZ Zig Zag;DISPLAY X 25u $308c/u;7700;1;0;714;NULL;NULL;12/12/2025 04:31
51164;TIPS y PAPEL SEUZ  PINK PINK;DISPLAY X 24u $700c/u;16800;1;0;717;NULL;NULL;12/12/2025 04:31
51166;TIPS y PAPEL SEUZ  PINK BLACK;DISPLAY X 24u $700c/u;16800;1;0;720;NULL;NULL;12/12/2025 04:31
51168;TIPS SEUZ PRE-ENROLADO;Fraccion x3u $3300c/u;9900;1;0;723;NULL;NULL;12/12/2025 04:31
51170;TIPS LION ROLLING CIRCUS SILVER LARGE;Display x24u $712.50c/u;17100;1;0;726;NULL;NULL;12/12/2025 04:31
51172;TIPS LION ROLLING CIRCUS ORGANIC LARGE;Display x24u $712.50c/u;17100;1;0;729;NULL;NULL;12/12/2025 04:31
51174;TIPS LION ROLLING CIRCUS SILVER MINI;Display x24u $712.50c/u;17100;1;0;732;NULL;NULL;12/12/2025 04:31
51176;TIPS LION ROLLING CIRCUS ORGANIC MINI;Display x24u $712.50c/u;17100;1;0;735;NULL;NULL;12/12/2025 04:31
51178;SEDAS SEUX DE CELULOSA uno y un cuarto TRANSPARENTE;Disp.x 24u $500 c/u;12000;1;0;738;NULL;NULL;12/12/2025 04:31
51180;SEDAS SEUX DE CELULOSA uno y un cuarto ROJA;Disp.x 24u $500 c/u;12000;1;0;741;NULL;NULL;12/12/2025 04:31
51182;SEDAS SEUX DE CELULOSA uno y un cuarto NARANJA;Disp.x 24u $500 c/u;12000;1;0;744;NULL;NULL;12/12/2025 04:31
51184;SEDAS SEUX DE CELULOSA uno y un cuarto AZUL;Disp.x 24u $500 c/u;12000;1;0;747;NULL;NULL;12/12/2025 04:31
51186;SEDAS SEUX DE CELULOSA uno y un cuarto VERDE;Disp.x 24u $500 c/u;12000;1;0;750;NULL;NULL;12/12/2025 04:31
51188;SEDAS CELULOSA ROK;x 20u $597,50c/u;11950;1;0;753;NULL;NULL;12/12/2025 04:31
